    1       -7.3036      -2.8913      -1.4927
    2       -7.2902      -2.8658      -0.0454
    3       -7.2804      -2.8056       1.2514
    4       -7.2970      -2.8483      -0.5686
    5       -7.1268      -5.1633       1.0257
    6       -7.1338      -5.2021       0.2201
    7       -5.5130      -7.2512      -1.4070
    8       -5.5002      -7.2232      -0.0729
    9       -5.4958      -7.2153       1.1813
   10       -5.4803      -7.2025       1.8441
   11       -1.7700      -7.0073      -0.9969
   12       -1.9097      -6.9832       0.3834
   13       -1.9546      -6.9723       1.7058
   14        1.7763      -6.7779      -0.9662
   15        1.6897      -6.7448       0.4111
   16        1.5981      -6.7347       1.7208
   17        4.0653      -6.6215      -0.8670
   18        4.0182      -6.5960       0.5115
   19        4.0859      -6.5787       1.7370
   20        7.2079      -6.4155      -0.9193
   21        7.1361      -6.3971       0.5872
   22        7.1189      -6.3801       1.8152
   23       11.8612      -6.1195      -0.3847
   24       11.7958      -6.1070       1.0879
   25       11.8122      -6.0839       1.9116
   26       17.3201      -5.1482      -0.6257
   27       17.3119      -5.1406       0.6972
   28       17.2980      -5.1266       1.9195
   29       17.1193      -2.1242      -0.4242
   30       17.1115      -2.1387       0.9558
   31       17.1055      -2.1457       1.7936
   32       16.9283       0.8162      -1.4408
   33       16.9244       0.7733      -0.0162
   34       16.9170       0.7229       1.0795
   35       16.8994       0.7047       1.9655
   36       16.7763       3.1321      -1.1706
   37       16.7567       3.2587       0.0409
   38       16.7536       3.2259       1.3190
   39       16.7473       3.2356       1.9994
   40       16.5601       6.0708       2.0413
   41       11.5593       5.4796       0.9325
   42       11.4463       7.7459       1.6301
   43        9.8391       3.5294      -0.5722
   44        5.5203       5.8186      -0.0137
   45        3.1246       5.6596      -0.0635
   46        3.1201       5.6703      -0.7691
   47        5.5402       7.8820       1.7084
   48        3.3792       7.7414       1.7291
   49       -1.2592       7.4420       0.5613
   52       -1.3319       7.4246       1.7531
   53       -4.5417       7.2116       1.5323
   54       -7.8319       5.8479       1.6548
   55       -7.6579       2.6880      -1.2813
   56       -7.6480       2.7109      -0.2098
   57       -7.6369       2.7104       0.9870
   58       -7.6165       2.6869       1.8876
   59       -7.4399      -0.2250       1.8385
  103       -0.3285      -4.8793       2.6222
  104        1.2232      -4.7815       2.6137
  105        2.8620      -4.6700       2.6221
  106        4.2687      -4.5758       2.6364
  107        5.7904      -4.4825       2.6514
  108        8.3951      -4.3310       2.6781
  109        9.8955      -4.2401       2.6877
  114       -1.1858       5.4538       2.6389
  115        0.3451       5.5541       2.6284
  116       -3.3132       5.3136       2.6489
  117       -5.6313       5.1588       2.6660
  118        6.3937       5.9625       2.6722
  119        9.0855       6.1286       2.7061
  120       12.8081       6.3591       2.7544
