    1       -4.4796      13.1981      -1.4220
    2       -4.4552      13.1877       0.0297
    3       -4.3978      13.1815       1.3337
    4       -4.4385      13.1962      -0.4961
    5       -6.7271      12.7934       1.1007
    6       -6.7647      12.7978       0.2908
    7       -8.6322      10.9842      -1.3523
    8       -8.6086      10.9726      -0.0122
    9       -8.6030      10.9619       1.2481
   10       -8.5903      10.9442       1.9135
   11       -8.0159       7.2906      -0.9560
   12       -8.0103       7.4236       0.4316
   13       -8.0073       7.4563       1.7604
   14       -7.4382       3.7904      -0.9549
   15       -7.4146       3.8674       0.4304
   16       -7.4123       3.9431       1.7465
   17       -7.0578       1.5280      -0.8793
   18       -7.0337       1.5614       0.5056
   19       -7.0033       1.4847       1.7356
   20       -6.5437      -1.5760      -0.9598
   21       -6.5247      -1.5072       0.5469
   22       -6.5043      -1.4992       1.7758
   23       -5.7840      -6.1861      -0.4489
   24       -5.7734      -6.1161       1.0232
   25       -5.7454      -6.1285       1.8483
   26       -4.2756     -11.5217      -0.6984
   27       -4.2632     -11.5126       0.6230
   28       -4.2472     -11.4980       1.8462
   29       -1.2833     -11.0228      -0.5042
   30       -1.2988     -11.0159       0.8775
   31       -1.3017     -11.0105       1.7160
   32        1.6305     -10.5425      -1.5217
   33        1.5853     -10.5424      -0.0985
   34        1.5357     -10.5400       0.9907
   35        1.5133     -10.5268       1.8720
   36        3.9179     -10.1611      -1.2504
   37        4.0362     -10.1307      -0.0438
   38        4.0069     -10.1307       1.2299
   39        4.0110     -10.1251       1.9058
   40        6.8125      -9.6598       1.9517
   41        5.7279      -4.7432       0.8521
   42        7.9711      -4.4110       1.5550
   43        3.6270      -3.2181      -0.6486
   44        5.4712       1.3061      -0.0502
   45        5.0746       3.6731      -0.0717
   46        5.0833       3.6880      -0.7767
   47        7.5227       1.4769       1.6777
   48        7.1720       3.6075       1.7180
   49        6.4167       8.2052       0.5932
   52        6.3984       8.2664       1.7863
   53        5.8690      11.4450       1.5830
   54        4.1862      14.5910       1.7190
   55        1.0482      14.1105      -1.2093
   56        1.0724      14.1022      -0.1377
   57        1.0769      14.0914       1.0602
   58        1.0580      14.0696       1.9610
   59       -1.8470      13.6014       1.9250
  103       -5.7616       6.0404       2.6789
  104       -5.5059       4.5025       2.6532
  105       -5.2257       2.8804       2.6379
  106       -4.9870       1.4907       2.6318
  107       -4.7368      -0.0103       2.6264
  108       -4.3344      -2.5714       2.6178
  109       -4.0930      -4.0499       2.6244
  114        4.4547       7.9225       2.6828
  115        4.7035       6.4048       2.6566
  116        4.1061      10.0331       2.7052
  117        3.7212      12.3294       2.7287
  118        5.6942       0.4281       2.6277
  119       -6.2743       9.1625       2.7151
  120        6.7257      -5.8951       2.6647
