    1      -13.4719      -3.5674      -1.4090
    2      -13.4587      -3.5437       0.0370
    3      -13.4486      -3.4856       1.3342
    4      -13.4661      -3.5272      -0.4867
    5      -13.2209      -5.8360       1.1024
    6      -13.2276      -5.8740       0.2957
    7      -11.5480      -7.8611      -1.3416
    8      -11.5330      -7.8382      -0.0078
    9      -11.5220      -7.8330       1.2472
   10      -11.5032      -7.8214       1.9087
   11       -7.8190      -7.4987      -0.9486
   12       -7.9507      -7.4836       0.4319
   13       -7.9857      -7.4786       1.7555
   14       -4.2882      -7.1619      -0.9497
   15       -4.3629      -7.1328       0.4293
   16       -4.4399      -7.1264       1.7400
   17       -2.0049      -6.9372      -0.8766
   18       -2.0367      -6.9109       0.5027
   19       -1.9591      -6.8875       1.7277
   20        1.1346      -6.6349      -0.9616
   21        1.0680      -6.6114       0.5456
   22        1.0627      -6.5905       1.7744
   23        5.7856      -6.1866      -0.4523
   24        5.7171      -6.1714       1.0195
   25        5.7327      -6.1438       1.8444
   26       11.2109      -5.0407      -0.7068
   27       11.2037      -5.0273       0.6147
   28       11.1914      -5.0105       1.8375
   29       10.9145      -2.0208      -0.5123
   30       10.9071      -2.0355       0.8694
   31       10.9027      -2.0390       1.7079
   32       10.6281       0.9308      -1.5342
   33       10.6270       0.8859      -0.1044
   34       10.6212       0.8368       0.9900
   35       10.6060       0.8151       1.8742
   36       10.3993       3.2374      -1.2613
   37       10.3775       3.3593      -0.0490
   38       10.3756       3.3307       1.2299
   39       10.3696       3.3350       1.9095
   40       10.0902       6.1600       1.9558
   41        5.1134       5.4025       0.8541
   42        4.9290       7.6620       1.5605
   43        3.4531       3.4061      -0.6528
   44       -0.9347       5.5466      -0.0495
   45       -3.3234       5.3090      -0.0696
   46       -3.3384       5.3188      -0.7745
   47       -0.9671       7.6051       1.6786
   48       -3.1163       7.3971       1.7195
   49       -7.7550       6.9512       0.5976
   52       -7.8172       6.9371       1.7906
   53      -11.0233       6.6215       1.5898
   54      -14.2738       5.1553       1.7292
   55      -14.0067       1.9910      -1.1990
   56      -13.9960       2.0150      -0.1270
   57      -13.9838       2.0178       1.0703
   58      -13.9629       1.9971       1.9712
   59      -13.6939      -0.9124       1.9237
  103       -6.4191      -5.3350       2.6697
  104       -4.8684      -5.1861       2.6436
  105       -3.2316      -5.0197       2.6278
  106       -1.8290      -4.8780       2.6213
  107       -0.3128      -4.7331       2.6154
  108        2.2785      -4.4972       2.6161
  109        3.7695      -4.3552       2.6223
  114       -7.6024       4.9746       2.6868
  115       -6.0717       5.1214       2.6597
  116       -9.7311       4.7676       2.7116
  117      -12.0486       4.5383       2.7376
  118       -0.0427       5.7106       2.6276
  119        2.6345       5.9629       2.6375
  120        6.3262       6.3215       2.6740
