    1       -0.1191       1.5853      -1.2223
    2        2.8045      -0.4310       0.7160
    3        2.7456       3.5389      -0.9429
    4        0.5420      -2.7293       1.1056
    5        0.4613      -2.6345      -1.2077
    6       -0.1107      -2.2144       1.1091
    7        0.9273       1.5414      -1.2308
    8       -0.5124      -2.6139      -1.1932
    9        2.7437       3.5230       0.2014
   10        2.4883      -2.5119      -1.2151
   11       -0.8743       0.5425       0.7188
   12        2.0528      -1.3581       1.0925
   13        1.5601      -2.5743      -1.2136
   14       -0.3319      -3.0694       0.2353
   15       -0.8585      -2.0817      -0.9283
   16        2.4564      -1.1457      -1.2315
   17        2.8351      -2.1983       0.7263
   18        1.7301       0.0959       1.0957
   19        2.8051      -0.4527       0.2576
   20        2.8052      -0.4517      -0.9993
   21        1.2499      -0.3644      -1.2370
   22        2.8337      -2.2166      -0.0182
   23        2.8327      -2.2041      -0.9544
   24        2.4410      -3.0247       0.2138
   25        2.0938       0.2678      -1.2382
   26        0.9820      -3.0673      -0.8548
   27        0.9202      -3.0399       0.7338
   28        0.9174      -3.0529       0.0985
   29        0.4189      -1.4618      -1.2245
   30       -0.1198      -1.4955       1.1012
   31       -0.4057      -1.3332      -1.2163
   32       -0.8273      -2.0535       0.7324
   33       -0.8413      -2.0948      -0.0011
   34       -0.8862      -0.6267      -0.8697
   35       -0.9101       0.5186      -0.8659
   36       -0.8567      -0.5607       0.3795
   37       -0.8509      -0.0975       0.9633
   38        2.7447       3.5212       0.8850
   39        1.9362      -2.1978       1.0934
   40        2.6619      -1.8171       0.7660
   41       -0.0116      -0.6357       0.7586
   42       -0.0127      -1.9289      -1.1300
   43       -0.6479      -0.1189      -0.9080
   44        1.3870      -0.0101       1.0105
   45       -0.5615      -2.4491       0.7933
   46        2.0231      -2.8349      -0.0515
