    1       -0.1650      -1.9630      -1.1983
    2        1.5753       1.1452       0.7133
    3       -2.3860       0.7143      -0.9084
    4        4.0952      -0.8964       1.0790
    5        3.9695      -0.9872      -1.2317
    6        3.6416      -1.5923       1.0906
    7       -0.2210      -0.9207      -1.2198
    8        4.0375      -1.9541      -1.2180
    9       -2.3511       0.7127       0.2365
   10        3.6654       1.0281      -1.2419
   11        0.9531      -2.6140       0.7345
   12        2.5736       0.4839       1.0860
   13        3.8094       0.1062      -1.2382
   14        4.4990      -1.7335       0.2021
   15        3.5441      -2.3478      -0.9437
   16        2.3073       0.8636      -1.2461
   17        3.3335       1.3437       0.7107
   18        1.1581       0.0323       1.0932
   19        1.5962       1.1480       0.2533
   20        1.5857       1.1474      -1.0094
   21        1.6462      -0.4233      -1.2363
   22        3.3456       1.3430      -0.0367
   23        3.3199       1.3396      -0.9756
   24        4.1910       1.0294       0.1879
   25        0.9393       0.3681      -1.2458
   26        4.3559      -0.4283      -0.8865
   27        4.3575      -0.4903       0.7019
   28        4.3621      -0.4928       0.0662
   29        2.8067      -1.1433      -1.2295
   30        2.9264      -1.6690       1.0961
   31        2.7519      -1.9693      -1.2171
   32        3.5406      -2.3218       0.7151
   33        3.5678      -2.3316      -0.0199
   34        2.1025      -2.5098      -0.8592
   35        0.9699      -2.6425      -0.8434
   36        2.0529      -2.4910       0.3872
   37        1.5978      -2.5277       0.9755
   38       -2.3383       0.7130       0.9194
   39        3.4231       0.4481       1.0801
   40        2.9745       1.1324       0.7541
   41        2.0507      -1.6450       0.7642
   42        3.3073      -1.5272      -1.1388
   43        1.5805      -2.3219      -0.8875
   44        1.3036      -0.3093       1.0082
   45        3.9082      -2.0210       0.7692
   46        4.0407       0.5918      -0.0767
