    1        3.8043      -6.8310      -1.6813
    2        7.9661      -4.4155       1.5591
    3        7.1446      -0.8246      -1.2496
    4        7.1928      -0.9309       0.1304
    5        7.2385      -0.9429       1.4530
    6        6.4702       2.7102      -0.9363
    7        6.4564       2.5868       0.4476
    8        6.4615       2.4635       1.7631
    9        5.9929       4.9585      -0.8238
   10        5.9930       4.8727       0.5610
   11        5.9814       4.9037       1.7930
   12        3.8428      -6.8245      -0.2334
   13        5.3444       8.0449      -0.8418
   14        5.3703       7.9317       0.6706
   15        5.3819       7.8809       1.9047
   16        4.4147      12.6013      -0.2341
   17        4.4558      12.4976       1.2436
   18        4.4542      12.4906       2.0735
   19        2.6840      17.8767      -0.3755
   20        2.7209      17.8411       0.9519
   21        2.7502      17.8008       2.1811
   22       -0.2791      17.2537      -0.1436
   23        3.8415      -6.8253       1.0652
   24       -0.2092      17.2259       1.2437
   25       -0.1732      17.2061       2.0860
   26       -3.2157      16.6650      -1.1213
   27       -3.1113      16.6517       0.3062
   28       -3.0154      16.6383       1.3998
   29       -2.9556      16.6140       2.2833
   30       -5.4740      16.1863      -0.8116
   31       -5.5400      16.1411       0.4020
   32       -5.4566      16.1322       1.6801
   33       -5.4315      16.1203       2.3605
   34        3.8033      -6.8325      -0.7571
   35       -8.2062      15.5517       2.4582
   36       -6.9743      10.6898       1.2517
   37       -9.1698      10.2735       2.0070
   38       -4.8790       9.2561      -0.3260
   39       -6.5168       4.6664       0.2290
   40       -6.0310       2.3187       0.1497
   41       -6.0707       2.2990      -0.5547
   42       -8.4839       4.4305       2.0158
   43       -8.0519       2.3259       2.0143
   44       -7.2020      -2.2634       0.5220
   45        6.1407      -6.3426       0.7812
   46       -7.6419       0.1203       1.2479
   47       -7.5895       0.0902       2.0703
   48       -7.1733      -2.3601       1.7092
   49       -6.5106      -5.5129       1.4735
   50       -4.6929      -8.5926       1.5548
   51       -1.6650      -7.9268      -1.3840
   52       -1.6518      -7.9407      -0.3157
   53       -1.6141      -7.9543       0.8763
   54       -1.5647      -7.9505       1.7726
   55        1.3297      -7.3577       1.6999
   56        6.1436      -6.3484      -0.0262
   57        7.8745      -4.4877      -1.6936
   58        7.9047      -4.4609      -0.3582
   59        7.9518      -4.4390       0.8961
   60        5.6219      -2.7103       2.4446
   61        2.6025      11.8712       2.8928
   62        2.3300      13.2408       2.9344
   63        2.0663      14.5382       2.9667
   65       -5.2373      -1.9728       2.6017
   66       -5.5622      -0.4557       2.5894
   67       -4.7828      -4.0711       2.6003
   68       -4.2915      -6.3469       2.5914
   69       -6.6575       5.5390       2.9293
   71        5.3176      -1.2363       2.4451
   72       -7.9381      11.7996       3.1159
   73        4.8656       0.2907       2.6591
   74        4.5782       1.8021       2.6498
   75        4.2665       3.4056       2.6672
   76        3.9961       4.7866       2.6962
   77        3.7070       6.2844       2.7311
   78        3.2109       8.8498       2.7981
   79        2.9154      10.3236       2.8374
